date,state,beds,admitted_pui,admitted_covid,discharge_pui,discharge_covid,pkrc_covid,pkrc_pui
2021-07-18,Pulau Pinang,1871,0,217,0,128,960,0
2021-07-18,Sabah,3219,45,416,5,224,2488,93
2021-07-18,Sarawak,7959,2,30,137,43,2174,220
2021-07-18,Selangor,5146,2,382,1,377,2178,7
2021-07-18,Terengganu,1604,19,131,3,7,186,10
2021-07-18,W.P. Labuan,441,28,30,9,11,156,71
2021-07-19,Johor,2562,0,351,0,198,2117,0
2021-07-19,Kedah,540,0,81,0,55,372,1
2021-07-19,Kelantan,2299,4,118,8,102,1067,66
2021-07-19,Melaka,1749,0,174,0,145,1164,0
2021-07-19,Negeri Sembilan,2104,0,202,0,190,1092,0
2021-07-19,Pahang,2908,7,215,10,149,1822,47
2021-07-19,Perak,1200,0,86,0,42,687,0
2021-07-19,Perlis,214,0,0,0,0,1,0
2021-07-19,Pulau Pinang,1871,0,118,0,140,937,0
2021-07-19,Sabah,4009,17,399,3,211,2676,98
2021-07-19,Sarawak,7959,4,26,3,19,2181,216
2021-07-19,Selangor,5146,1,249,6,320,2123,8
2021-07-19,Terengganu,1604,4,122,6,43,697,55
2021-07-19,W.P. Labuan,441,14,15,5,8,136,77
2021-07-20,Johor,2562,0,381,0,177,2308,0
2021-07-20,Kedah,540,0,77,0,50,387,1
2021-07-20,Kelantan,2411,17,156,8,91,1130,75
2021-07-20,Melaka,1642,0,236,0,225,1175,0
2021-07-20,Negeri Sembilan,2104,0,392,0,275,1190,0
2021-07-20,Pahang,2908,13,295,0,193,1923,66
2021-07-20,Perak,1200,0,189,0,38,820,0
2021-07-20,Perlis,214,0,0,0,0,1,0
2021-07-20,Pulau Pinang,1871,0,161,0,183,914,0
2021-07-20,Sabah,4559,11,350,4,222,2767,101
2021-07-20,Sarawak,7959,2,28,0,64,2250,219
2021-07-20,Selangor,5146,0,213,0,260,2153,6
2021-07-20,Terengganu,1604,19,121,6,60,757,68
2021-07-20,W.P. Labuan,441,0,47,5,37,112,58
2021-07-21,Johor,2608,0,158,0,164,2343,0
2021-07-21,Kedah,540,0,95,0,56,415,0
2021-07-21,Kelantan,2411,9,116,14,129,1117,70
2021-07-21,Melaka,1642,0,200,0,119,1242,0
2021-07-21,Negeri Sembilan,2104,0,169,0,97,1245,0
2021-07-21,Pahang,2908,4,307,10,200,2032,60
2021-07-21,Perak,1200,0,77,0,81,798,0
2021-07-21,Perlis,214,0,0,0,0,1,0
2021-07-21,Pulau Pinang,1871,0,177,0,148,942,0
2021-07-21,Sabah,4623,12,333,5,275,2845,98
2021-07-21,Sarawak,2425,3,123,0,9,2345,212
2021-07-21,Selangor,5146,2,403,0,341,2203,5
2021-07-21,Terengganu,1604,18,147,10,94,810,76
2021-07-21,W.P. Labuan,441,8,16,5,6,139,61
2021-07-22,Johor,2807,0,279,0,270,2343,0
2021-07-22,Kedah,540,0,88,0,72,419,0
2021-07-22,Kelantan,2411,9,261,11,173,1205,68
2021-07-22,Melaka,1642,0,186,0,196,1232,0
2021-07-22,Negeri Sembilan,2104,0,199,0,135,1294,0
2021-07-22,Pahang,2908,6,365,19,216,2192,47
2021-07-22,Perak,1234,0,94,0,73,793,2
2021-07-22,Perlis,214,11,0,0,0,4,11
2021-07-22,Pulau Pinang,1871,0,186,0,191,938,0
2021-07-22,Sabah,4643,15,362,33,282,2891,66
2021-07-22,Sarawak,7525,13,89,2,92,2352,194
2021-07-22,Selangor,5188,1,259,0,323,2212,5
2021-07-22,Terengganu,1508,23,135,8,82,863,88
2021-07-22,W.P. Labuan,441,3,35,3,4,152,43
2021-07-23,Johor,2807,0,474,0,389,2422,0
2021-07-23,Kedah,540,0,56,0,69,401,0
2021-07-23,Kelantan,2411,10,175,17,127,1253,61
2021-07-23,Melaka,1642,0,138,0,223,1147,0
2021-07-23,Negeri Sembilan,2104,0,186,0,263,1201,0
2021-07-23,Pahang,3106,7,210,4,149,2255,50
2021-07-23,Perak,1271,0,121,0,71,826,2
2021-07-23,Perlis,214,0,1,0,0,10,11
2021-07-23,Pulau Pinang,1871,0,152,0,161,929,0
2021-07-23,Sabah,4737,18,362,4,305,2939,83
2021-07-23,Sarawak,7375,2,103,0,34,2565,200
2021-07-23,Selangor,5188,0,316,0,385,2212,4
2021-07-23,Terengganu,1604,30,174,11,81,956,105
2021-07-23,W.P. Labuan,441,18,4,7,2,137,53
2021-07-24,Johor,2816,0,266,0,258,2419,0
2021-07-24,Kedah,540,0,62,0,37,388,0
2021-07-24,Kelantan,2351,9,252,11,166,1339,59
2021-07-24,Melaka,1642,0,2,0,3,1146,0
2021-07-24,Negeri Sembilan,2104,0,240,0,223,1210,0
2021-07-24,Pahang,3106,3,269,1,133,2385,54
2021-07-24,Perak,1289,0,139,0,93,841,0
2021-07-24,Perlis,214,0,0,11,0,9,0
2021-07-24,Pulau Pinang,1871,0,175,0,235,885,0
2021-07-24,Sabah,4741,10,298,9,510,2734,74
2021-07-24,Sarawak,7105,0,48,0,20,2604,181
2021-07-24,Selangor,5188,1,333,0,325,2226,8
2021-07-24,Terengganu,1604,51,269,11,153,1072,145
2021-07-24,W.P. Labuan,441,14,7,1,13,118,59
2021-07-25,Johor,2816,0,267,0,327,2350,0
2021-07-25,Kedah,540,0,33,0,59,352,0
2021-07-25,Kelantan,2351,13,345,15,190,1494,57
2021-07-25,Melaka,1642,0,77,0,211,985,0
2021-07-25,Negeri Sembilan,2104,0,161,0,171,1193,0
2021-07-25,Pahang,3106,0,282,13,134,2528,39
2021-07-25,Perak,1289,0,142,0,98,866,1
2021-07-25,Perlis,214,0,0,0,0,9,1
2021-07-25,Pulau Pinang,1871,0,187,0,196,903,0
2021-07-25,Sabah,4773,18,612,3,396,2627,92
2021-07-25,Sarawak,7205,1,50,1,36,2796,168
2021-07-25,Selangor,5188,14,453,0,419,2285,10
2021-07-25,Terengganu,2354,38,140,23,120,1091,160
2021-07-25,W.P. Labuan,345,15,29,0,0,124,49
2021-07-26,Johor,2816,0,388,0,310,2422,0
2021-07-26,Kedah,540,0,58,0,78,315,0
2021-07-26,Kelantan,2665,11,191,16,181,1494,52
2021-07-26,Melaka,1642,0,5,0,0,990,0
2021-07-26,Negeri Sembilan,2104,0,153,0,278,1052,0
2021-07-26,Pahang,3106,16,229,5,202,2558,50
2021-07-26,Perak,1291,0,212,0,74,979,6
2021-07-26,Perlis,214,0,4,0,0,11,1
2021-07-26,Pulau Pinang,1871,0,190,0,218,881,0
2021-07-26,Sabah,4846,13,558,13,432,2593,83
2021-07-26,Sarawak,7155,2,50,4,45,2796,166
2021-07-26,Selangor,4556,1,404,1,372,2372,12
2021-07-26,Terengganu,2354,44,329,34,118,1302,170
2021-07-26,W.P. Labuan,345,0,16,3,3,98,40
2021-07-27,Johor,2819,0,403,0,465,2387,0
2021-07-27,Kedah,540,0,53,0,75,285,0
2021-07-27,Kelantan,2665,8,245,13,125,1614,47
2021-07-27,Melaka,1642,0,151,0,160,843,0
2021-07-27,Negeri Sembilan,2104,0,264,0,333,970,0
2021-07-27,Pahang,3106,3,296,3,233,2572,44
2021-07-27,Perak,1291,0,143,0,168,942,0
2021-07-27,Perlis,214,0,0,1,0,19,0
2021-07-27,Pulau Pinang,1871,0,203,0,154,931,0
2021-07-27,Sabah,4846,16,448,1,386,2590,93
2021-07-27,Sarawak,7155,3,49,0,37,2620,157
2021-07-27,Selangor,4556,1,342,3,382,2415,9
2021-07-27,Terengganu,2354,22,179,26,142,1338,166
2021-07-27,W.P. Labuan,345,12,8,9,2,84,31
2021-07-28,Johor,2819,0,265,0,283,2367,0
2021-07-28,Kedah,540,1,77,0,61,286,1
2021-07-28,Kelantan,2725,14,309,13,203,1720,48
2021-07-28,Melaka,1642,0,5,0,0,848,0
2021-07-28,Negeri Sembilan,2104,0,190,0,121,1029,0
2021-07-28,Pahang,3106,7,215,5,211,2571,49
2021-07-28,Perak,1341,0,234,0,67,1089,0
2021-07-28,Perlis,214,3,1,0,0,15,3
2021-07-28,Pulau Pinang,1871,0,227,0,173,980,0
2021-07-28,Sabah,4940,16,485,10,418,2578,87
2021-07-28,Sarawak,7155,2,101,2,98,2571,160
2021-07-28,Selangor,4536,0,516,0,335,2602,11
2021-07-28,Terengganu,2354,39,270,80,200,1400,139
2021-07-28,W.P. Labuan,345,6,17,4,6,79,29
2021-07-29,Johor,2830,0,382,0,373,2366,0
2021-07-29,Kedah,540,1,85,0,59,304,1
2021-07-29,Kelantan,2725,18,285,9,227,1778,57
2021-07-29,Melaka,1642,0,138,0,190,774,0
2021-07-29,Negeri Sembilan,2104,0,261,0,153,1130,0
2021-07-29,Pahang,3106,4,369,2,263,2666,51
2021-07-29,Perak,1341,1,99,0,140,1033,0
2021-07-29,Perlis,214,3,3,0,0,18,3
2021-07-29,Pulau Pinang,1871,0,235,0,175,988,0
2021-07-29,Sabah,5444,33,538,7,371,2977,120
2021-07-29,Sarawak,7253,9,117,0,53,2642,175
2021-07-29,Selangor,4536,0,424,0,331,2601,7
2021-07-29,Terengganu,2354,29,165,30,253,1312,138
2021-07-29,W.P. Labuan,345,1,15,4,3,75,19
2021-07-30,Johor,2833,0,268,0,319,2306,0
2021-07-30,Kedah,540,0,75,0,47,324,0
2021-07-30,Kelantan,2725,7,218,8,283,1713,56
2021-07-30,Melaka,1642,0,135,0,78,839,0
2021-07-30,Negeri Sembilan,2104,0,140,0,180,1086,0
2021-07-30,Pahang,3106,4,424,10,221,2564,44
2021-07-30,Perak,1341,0,102,0,112,1002,1
2021-07-30,Perlis,214,6,3,0,1,23,6
2021-07-30,Pulau Pinang,1871,0,163,0,162,901,0
2021-07-30,Sabah,5479,15,555,4,335,3131,127
2021-07-30,Sarawak,7253,4,132,1,68,2707,185
2021-07-30,Selangor,4536,0,350,0,241,2772,7
2021-07-30,Terengganu,2838,27,236,28,181,1367,144
2021-07-30,W.P. Labuan,345,5,7,3,0,67,19
2021-07-31,Johor,2833,0,297,0,285,2302,0
2021-07-31,Kedah,540,0,72,0,37,342,0
2021-07-31,Kelantan,2785,4,245,20,94,1864,40
2021-07-31,Melaka,1642,0,228,0,120,939,0
2021-07-31,Negeri Sembilan,2104,0,167,0,167,1074,0
2021-07-31,Pahang,3106,7,274,3,329,2465,49
2021-07-31,Perak,1302,0,117,0,81,986,4
2021-07-31,Perlis,214,9,18,0,1,40,14
2021-07-31,Pulau Pinang,1871,0,208,0,239,883,0
2021-07-31,Sabah,4764,27,590,15,471,3112,118
2021-07-31,Sarawak,7253,3,143,0,74,2780,174
2021-07-31,Selangor,4536,2,380,0,401,2778,5
2021-07-31,Terengganu,2838,83,586,38,262,1690,188
2021-07-31,W.P. Labuan,345,3,6,3,0,60,13
2021-08-01,Johor,2863,0,450,0,505,2271,0
2021-08-01,Kedah,540,0,81,0,46,360,0
2021-08-01,Kelantan,2615,7,237,2,230,1868,45
2021-08-01,Melaka,1642,0,193,0,132,1000,0
2021-08-01,Negeri Sembilan,2104,0,220,0,182,1097,0
2021-08-01,Pahang,3106,9,325,4,279,2801,54
2021-08-01,Perak,1302,0,91,0,100,958,3
2021-08-01,Perlis,214,2,11,0,0,48,12
2021-08-01,Pulau Pinang,1871,0,107,0,240,740,0
2021-08-01,Sabah,5068,16,643,17,548,3336,117
2021-08-01,Sarawak,7482,1,76,1,35,2835,175
2021-08-01,Selangor,4536,0,401,0,453,2749,9
2021-08-01,Terengganu,2838,35,206,71,304,1592,152
2021-08-01,W.P. Labuan,345,4,0,1,0,44,16
2021-08-02,Johor,2948,0,386,0,339,2306,0
2021-08-02,Kedah,540,0,53,0,44,354,0
2021-08-02,Kelantan,2757,12,222,11,344,1742,46
2021-08-02,Melaka,1642,0,245,0,156,1087,0
2021-08-02,Negeri Sembilan,2104,0,233,0,223,1098,0
2021-08-02,Pahang,3106,5,283,9,244,2825,50
2021-08-02,Perak,1411,0,87,0,184,851,4
2021-08-02,Perlis,214,1,2,0,7,43,12
2021-08-02,Pulau Pinang,1871,0,86,0,287,558,0
2021-08-02,Sabah,5222,20,622,6,541,3501,142
2021-08-02,Sarawak,7482,0,62,1,31,2741,188
2021-08-02,Selangor,4536,0,366,0,443,2735,7
2021-08-02,Terengganu,3230,26,329,28,284,1632,170
2021-08-02,W.P. Labuan,251,0,3,0,0,37,14
2021-08-03,Johor,2942,0,324,0,317,2313,0
2021-08-03,Kedah,540,0,52,0,65,342,0
2021-08-03,Kelantan,2757,11,222,9,209,1755,48
2021-08-03,Melaka,1642,0,262,0,110,1239,0
2021-08-03,Negeri Sembilan,2104,0,209,0,244,1024,0
2021-08-03,Pahang,3106,4,223,3,194,2822,50
2021-08-03,Perak,1372,0,188,0,110,909,4
2021-08-03,Perlis,214,2,4,11,5,42,2
2021-08-03,Sabah,4427,16,609,9,587,3519,141
2021-08-03,Sarawak,7652,2,95,0,73,2828,198
2021-08-03,Selangor,4536,0,275,0,319,2675,10
2021-08-03,Terengganu,3230,63,318,22,307,1805,219
2021-08-03,W.P. Labuan,230,0,1,2,0,34,10
2021-08-04,Johor,2942,0,350,0,555,2098,0
2021-08-04,Kedah,540,0,65,0,64,335,0
2021-08-04,Kelantan,2807,8,335,9,304,1786,47
2021-08-04,Melaka,1642,0,148,0,130,1257,0
2021-08-04,Negeri Sembilan,2104,0,179,0,110,1084,0
2021-08-04,Pahang,3106,7,267,14,395,2603,44
2021-08-04,Perak,1372,0,128,0,59,956,0
2021-08-04,Perlis,214,0,1,0,2,44,1
2021-08-04,Pulau Pinang,1871,0,86,0,294,504,0
2021-08-04,Sabah,4764,15,573,16,552,3507,140
2021-08-04,Sarawak,7512,3,32,1,57,2915,211
2021-08-04,Selangor,4536,2,418,0,426,2702,8
2021-08-04,Terengganu,3230,57,216,47,280,1617,219
2021-08-04,W.P. Labuan,251,14,0,2,0,42,3
2021-08-05,Johor,2942,0,504,0,463,2091,0
2021-08-05,Kedah,600,2,64,0,69,322,2
2021-08-05,Kelantan,2907,14,487,9,316,1954,52
2021-08-05,Melaka,1642,0,118,0,187,1188,0
2021-08-05,Negeri Sembilan,2104,0,207,0,124,1156,0
2021-08-05,Pahang,3106,8,228,6,352,2648,54
2021-08-05,Perak,1411,0,295,0,266,966,0
2021-08-05,Perlis,214,1,0,0,0,45,1
2021-08-05,Pulau Pinang,1851,0,73,0,100,433,0
2021-08-05,Sabah,5467,20,537,5,558,3451,125
2021-08-05,Sarawak,7456,1,142,0,100,2594,213
2021-08-05,Selangor,4536,2,422,0,422,2760,11
2021-08-05,Terengganu,3230,57,345,47,342,1621,229
2021-08-05,W.P. Labuan,251,0,11,0,1,46,15
2021-08-06,Johor,2942,0,480,0,331,2234,0
2021-08-06,Kedah,600,0,52,0,69,312,0
2021-08-06,Kelantan,2977,21,550,5,318,2127,53
2021-08-06,Melaka,1642,0,122,0,203,1107,0
2021-08-06,Negeri Sembilan,2104,0,194,0,167,1165,0
2021-08-06,Pahang,3106,7,273,8,274,2616,44
2021-08-06,Perak,1411,0,137,0,111,977,0
2021-08-06,Perlis,214,7,5,0,5,44,6
2021-08-06,Pulau Pinang,1871,0,86,0,100,433,0
2021-08-06,Sabah,5467,27,609,9,594,3346,136
2021-08-06,Sarawak,7196,2,84,4,78,2740,213
2021-08-06,Selangor,4536,3,503,0,394,2911,10
2021-08-06,Terengganu,3230,21,251,20,251,1623,231
2021-08-06,W.P. Labuan,251,0,8,5,0,50,4
2021-08-07,Johor,2942,0,430,0,291,2322,0
2021-08-07,Kedah,600,0,100,0,64,328,0
2021-08-07,Kelantan,3097,5,328,14,238,2272,61
2021-08-07,Melaka,1642,0,123,0,200,1030,0
2021-08-07,Negeri Sembilan,2104,0,171,0,198,1129,0
2021-08-07,Pahang,3106,9,292,9,382,2523,44
2021-08-07,Perak,1372,0,129,0,104,978,5
2021-08-07,Perlis,214,2,24,0,9,59,3
2021-08-07,Pulau Pinang,1871,0,111,0,57,471,0
2021-08-07,Sabah,5467,15,619,10,558,3356,152
2021-08-07,Sarawak,7196,3,113,2,88,2841,214
2021-08-07,Selangor,4536,0,422,0,342,2942,12
2021-08-07,Terengganu,3230,60,440,42,364,1696,249
2021-08-07,W.P. Labuan,251,0,0,1,0,43,8
2021-08-08,Johor,2942,0,298,0,335,2283,0
2021-08-08,Kedah,600,0,89,0,48,361,0
2021-08-08,Kelantan,3097,3,418,8,207,2483,56
2021-08-08,Melaka,1642,0,185,0,188,1027,0
2021-08-08,Negeri Sembilan,2104,0,176,0,204,1097,0
2021-08-08,Pahang,3173,14,279,1,441,2352,58
2021-08-08,Perak,1372,0,170,0,131,1007,0
2021-08-08,Perlis,214,0,3,0,4,58,0
2021-08-08,Pulau Pinang,1871,0,111,0,57,471,0
2021-08-08,Sabah,5667,168,646,25,615,3442,265
2021-08-08,Sarawak,7196,4,96,0,78,2953,227
2021-08-08,Selangor,4556,1,455,1,466,2952,9
2021-08-08,Terengganu,3230,46,253,77,288,1661,218
2021-08-08,W.P. Labuan,251,0,2,3,0,37,5
2021-08-09,Johor,2942,0,391,0,350,2323,0
2021-08-09,Kedah,600,0,89,0,48,361,0
2021-08-09,Kelantan,3097,3,280,8,221,2538,51
2021-08-09,Melaka,1642,0,161,0,230,1041,0
2021-08-09,Negeri Sembilan,2104,0,148,0,208,1030,0
2021-08-09,Pahang,3173,5,295,3,215,2413,60
2021-08-09,Perak,1377,0,214,0,178,1019,5
2021-08-09,Perlis,214,6,1,0,7,52,6
2021-08-09,Pulau Pinang,1871,0,209,0,81,649,0
2021-08-09,Sabah,5625,22,640,11,562,3488,134
2021-08-09,Sarawak,7196,3,162,1,131,2939,225
2021-08-09,Selangor,4556,4,433,2,485,3079,11
2021-08-09,Terengganu,3230,35,370,33,186,1845,220
2021-08-09,W.P. Labuan,251,0,2,0,0,34,5
2021-08-10,Johor,2942,0,567,0,278,2597,0
2021-08-10,Kedah,600,0,78,0,44,396,0
2021-08-10,Kelantan,3211,5,291,7,234,2595,49
2021-08-10,Melaka,1642,0,125,0,179,919,0
2021-08-10,Negeri Sembilan,2104,0,138,0,0,904,0
2021-08-10,Pahang,3173,3,284,10,287,2420,53
2021-08-10,Perak,1377,0,106,0,83,1030,0
2021-08-10,Perlis,214,5,18,0,5,68,5
2021-08-10,Pulau Pinang,1871,0,209,0,81,649,0
2021-08-10,Sabah,5598,20,592,13,639,3422,123
2021-08-10,Sarawak,7401,4,123,6,123,3008,388
2021-08-10,Selangor,4556,1,392,0,477,2996,9
2021-08-10,Terengganu,3230,46,299,90,312,1833,176
2021-08-10,W.P. Labuan,251,9,1,0,0,43,14
2021-08-11,Johor,2942,0,362,0,292,2619,0
2021-08-11,Kedah,600,0,76,0,65,400,0
2021-08-11,Kelantan,3381,5,231,6,321,2460,48
2021-08-11,Melaka,1642,0,174,0,119,948,0
2021-08-11,Negeri Sembilan,2104,0,96,0,99,893,0
2021-08-11,Pahang,3173,0,377,1,329,2477,56
2021-08-11,Perak,1377,0,125,0,176,963,1
2021-08-11,Perlis,214,0,8,0,2,74,1
2021-08-11,Pulau Pinang,2051,0,235,0,98,650,0
2021-08-11,Sabah,5955,29,633,15,621,3583,148
2021-08-11,Sarawak,7501,5,95,1,157,3192,255
2021-08-11,Selangor,4556,0,423,0,365,3108,9
2021-08-11,Terengganu,3230,42,256,58,389,1700,160
2021-08-11,W.P. Labuan,475,8,1,0,0,29,22
2021-08-12,Johor,3442,0,502,0,445,2657,0
2021-08-12,Kedah,600,0,57,0,55,389,0
2021-08-12,Kelantan,3381,4,182,15,539,2103,37
2021-08-12,Melaka,1642,0,163,0,0,976,0
2021-08-12,Negeri Sembilan,2104,0,157,0,132,813,0
2021-08-12,Pahang,3438,8,368,1,272,2606,63
2021-08-12,Perak,1344,0,120,0,141,892,1
2021-08-12,Perlis,214,2,14,0,0,97,2
2021-08-12,Pulau Pinang,2051,0,218,0,78,680,0
2021-08-12,Sabah,5955,19,698,12,451,3789,136
2021-08-12,Sarawak,7534,6,102,0,166,3212,250
2021-08-12,Selangor,4556,2,488,0,404,3150,6
2021-08-12,Terengganu,3230,85,335,35,424,1610,205
2021-08-12,W.P. Labuan,475,0,0,1,2,37,10
2021-08-13,Johor,3442,4,430,0,443,2552,1
2021-08-13,Kedah,540,0,91,0,83,384,0
2021-08-13,Kelantan,3381,19,334,9,387,2011,41
2021-08-13,Melaka,1642,0,137,0,149,624,0
2021-08-13,Negeri Sembilan,2104,0,149,0,161,896,0
2021-08-13,Pahang,3438,3,336,8,206,2688,52
2021-08-13,Perak,1207,0,93,0,109,760,0
2021-08-13,Perlis,214,7,27,0,18,105,8
2021-08-13,Pulau Pinang,2051,0,218,0,78,678,0
2021-08-13,Sabah,5955,28,727,9,493,3986,164
2021-08-13,Sarawak,7017,3,106,2,119,3148,262
2021-08-13,Selangor,4556,3,633,0,544,3312,7
2021-08-13,Terengganu,3230,25,356,49,297,1670,207
2021-08-13,W.P. Labuan,475,1,4,1,0,26,8
2021-08-14,Johor,1942,5,229,3,215,1434,10
2021-08-14,Kedah,600,0,54,0,30,349,0
2021-08-14,Kelantan,3381,8,364,8,446,2029,41
2021-08-14,Melaka,1642,0,176,0,141,999,0
2021-08-14,Negeri Sembilan,2104,0,108,0,164,835,0
2021-08-14,Pahang,3438,6,249,9,185,2536,49
2021-08-14,Perak,1207,0,77,0,83,666,0
2021-08-14,Perlis,214,3,24,0,14,114,4
2021-08-14,Pulau Pinang,2051,0,116,0,87,716,0
2021-08-14,Sabah,5955,49,683,9,573,4020,165
2021-08-14,Sarawak,7084,15,136,2,110,3258,307
2021-08-14,Selangor,4556,2,491,1,424,3357,8
2021-08-14,Terengganu,3230,51,307,41,261,1716,215
2021-08-14,W.P. Labuan,475,5,0,1,0,25,9
2021-08-15,Johor,1942,4,293,3,212,1504,9
2021-08-15,Kedah,1026,0,102,0,75,373,0
2021-08-15,Kelantan,3381,4,248,2,346,1948,40
2021-08-15,Melaka,1642,0,147,0,123,1017,0
2021-08-15,Negeri Sembilan,2104,0,186,0,155,862,0
2021-08-15,Pahang,3438,6,263,9,120,2566,49
2021-08-15,Perak,1207,0,130,0,102,657,0
2021-08-15,Perlis,214,3,7,0,12,123,3
2021-08-15,Pulau Pinang,2051,0,165,0,89,202,0
2021-08-15,Sabah,5955,11,674,32,532,4119,180
2021-08-15,Sarawak,7221,4,162,0,118,3392,280
2021-08-15,Selangor,4556,1,531,0,564,3289,7
2021-08-15,Terengganu,3230,29,284,36,313,1686,214
2021-08-15,W.P. Labuan,475,0,3,1,0,27,5
2021-08-16,Johor,3142,3,227,2,400,2458,12
2021-08-16,Kedah,1026,0,86,0,57,394,0
2021-08-16,Kelantan,3381,3,367,3,365,1935,40
2021-08-16,Negeri Sembilan,2104,0,189,0,160,887,0
2021-08-16,Pahang,3438,4,392,3,211,3110,71
2021-08-16,Perak,687,6,27,0,66,213,6
2021-08-16,Perlis,214,4,4,0,12,117,7
2021-08-16,Pulau Pinang,1861,0,181,0,140,810,0
2021-08-16,Sabah,5955,24,659,11,522,3942,260
2021-08-16,Sarawak,7631,0,83,0,52,3374,294
2021-08-16,Selangor,4556,0,445,1,457,3192,6
2021-08-16,Terengganu,3230,38,273,46,257,1701,206
2021-08-16,W.P. Labuan,475,2,2,1,1,29,6
2021-08-17,Johor,1642,4,264,2,266,1295,14
2021-08-17,Kedah,1026,0,63,0,69,387,0
2021-08-17,Kelantan,3381,24,380,3,209,2139,42
2021-08-17,Melaka,1642,0,151,0,167,924,0
2021-08-17,Negeri Sembilan,2104,0,96,0,158,822,0
2021-08-17,Pahang,3398,15,447,0,362,2944,70
2021-08-17,Perak,1367,0,144,0,32,618,0
2021-08-17,Perlis,214,0,9,0,15,119,4
2021-08-17,Pulau Pinang,1861,0,160,0,142,750,0
2021-08-17,Sabah,5725,17,527,6,440,3934,185
2021-08-17,Sarawak,7631,4,175,5,223,3398,283
2021-08-17,Selangor,4556,12,341,1,514,3113,6
2021-08-17,Terengganu,3230,37,319,36,243,1780,199
2021-08-17,W.P. Labuan,345,0,0,0,0,0,0
2021-08-18,Johor,1942,0,296,1,260,1480,13
2021-08-18,Kedah,1026,0,77,0,51,403,0
2021-08-18,Kelantan,3381,1,290,8,214,2229,36
2021-08-18,Melaka,1642,0,146,0,141,929,0
2021-08-18,Negeri Sembilan,2104,0,157,0,73,901,0
2021-08-18,Pahang,3648,14,416,5,346,3246,55
2021-08-18,Perak,1367,3,146,0,9,712,3
2021-08-18,Perlis,214,0,7,0,101,105,7
2021-08-18,Pulau Pinang,1861,0,116,0,127,802,0
2021-08-18,Sabah,5724,9,552,9,419,4003,180
2021-08-18,Sarawak,7821,7,109,5,108,3301,283
2021-08-18,Selangor,4556,1,488,0,473,3078,8
2021-08-18,Terengganu,3230,33,351,62,333,1795,171
2021-08-18,W.P. Labuan,475,0,0,0,1,30,7
2021-08-19,Johor,2456,2,281,1,388,1629,13
2021-08-19,Kedah,1026,0,76,0,69,411,0
2021-08-19,Kelantan,3404,4,274,2,230,2270,38
2021-08-19,Melaka,1642,0,111,0,144,896,0
2021-08-19,Negeri Sembilan,2104,0,86,0,135,845,0
2021-08-19,Pahang,3648,6,323,9,339,2984,23
2021-08-19,Perak,1370,0,116,0,31,746,0
2021-08-19,Perlis,232,3,31,0,13,125,5
2021-08-19,Pulau Pinang,1628,0,128,0,133,658,0
2021-08-19,Sabah,5124,11,509,15,644,3886,231
2021-08-19,Sarawak,7671,6,161,2,127,3319,310
2021-08-19,Selangor,4556,0,447,0,538,3118,6
2021-08-19,Terengganu,3230,59,292,35,349,1425,168
2021-08-19,W.P. Labuan,441,0,2,0,0,24,7
2021-08-20,Johor,2456,0,342,6,281,1679,7
2021-08-20,Kedah,1026,0,74,0,60,425,0
2021-08-20,Kelantan,3361,4,335,0,209,2410,40
2021-08-20,Melaka,1642,0,92,0,109,872,0
2021-08-20,Negeri Sembilan,2104,0,184,0,139,884,0
2021-08-20,Pahang,3648,8,498,2,324,3451,24
2021-08-20,Perak,1330,0,97,0,44,745,0
2021-08-20,Perlis,232,2,6,0,15,123,7
2021-08-20,Pulau Pinang,1628,0,180,0,152,756,0
2021-08-20,Sabah,5112,27,448,18,508,3740,172
2021-08-20,Sarawak,7671,1,95,1,124,3447,287
2021-08-20,Selangor,4556,0,482,0,668,2971,4
2021-08-20,Terengganu,3230,65,317,39,299,1633,220
2021-08-20,W.P. Labuan,475,6,1,1,0,18,12
2021-08-21,Johor,2456,0,306,1,289,1687,6
2021-08-21,Kedah,1026,0,47,0,73,394,0
2021-08-21,Kelantan,3361,5,255,4,257,2430,33
2021-08-21,Melaka,1642,0,130,0,154,843,0
2021-08-21,Negeri Sembilan,2104,0,125,0,131,874,0
2021-08-21,Pahang,3648,5,289,3,277,3477,69
2021-08-21,Perak,1290,0,144,0,51,757,0
2021-08-21,Perlis,232,2,49,0,28,162,8
2021-08-21,Pulau Pinang,1628,0,125,0,119,762,0
2021-08-21,Sabah,5345,20,1187,9,530,3699,174
2021-08-21,Sarawak,7671,2,64,3,84,3334,291
2021-08-21,Selangor,4556,2,490,2,523,2907,5
2021-08-21,Terengganu,3230,53,336,56,300,1794,217
2021-08-21,W.P. Labuan,475,0,1,0,0,23,6
2021-08-22,Johor,3517,2,429,2,363,2684,6
2021-08-22,Kedah,1026,0,76,0,83,374,0
2021-08-22,Kelantan,3361,3,255,1,292,2397,35
2021-08-22,Melaka,1642,0,122,0,0,834,0
2021-08-22,Negeri Sembilan,2104,0,76,0,150,794,0
2021-08-22,Pahang,3648,10,320,6,299,3524,68
2021-08-22,Perak,1330,0,63,0,21,762,0
2021-08-22,Perlis,232,7,6,0,9,157,16
2021-08-22,Pulau Pinang,1628,0,143,0,140,712,0
2021-08-22,Sabah,5345,26,361,8,568,3521,183
2021-08-22,Sarawak,7415,5,122,2,164,3038,348
