date,state,beds_icu_covid,icu_covid,icu_pui,vent_covid,vent_pui
2021-07-15,Sabah,107,53,0,12,0
2021-07-15,Sarawak,112,60,0,24,0
2021-07-15,Selangor,325,394,0,231,0
2021-07-15,Terengganu,30,19,0,11,0
2021-07-15,W.P. Kuala Lumpur,168,172,0,133,0
2021-07-15,W.P. Labuan,18,8,0,5,0
2021-07-15,W.P. Putrajaya,8,14,0,13,0
2021-07-16,Johor,113,100,0,72,0
2021-07-16,Kedah,90,105,0,51,0
2021-07-16,Kelantan,60,32,0,11,0
2021-07-16,Melaka,81,94,0,37,0
2021-07-16,Negeri Sembilan,61,60,0,41,0
2021-07-16,Pahang,48,36,0,22,0
2021-07-16,Perak,57,55,0,24,0
2021-07-16,Perlis,8,1,0,0,0
2021-07-16,Pulau Pinang,60,45,0,28,0
2021-07-16,Sabah,107,54,0,12,0
2021-07-16,Sarawak,120,55,0,21,0
2021-07-16,Selangor,325,406,0,224,0
2021-07-16,Terengganu,30,18,0,11,0
2021-07-16,W.P. Kuala Lumpur,168,189,0,138,0
2021-07-16,W.P. Labuan,18,5,0,4,0
2021-07-16,W.P. Putrajaya,8,15,0,13,0
2021-07-17,Johor,113,95,0,74,0
2021-07-17,Kedah,90,110,0,45,0
2021-07-17,Kelantan,60,30,0,16,0
2021-07-17,Melaka,91,101,0,36,0
2021-07-17,Negeri Sembilan,61,77,0,54,0
2021-07-17,Pahang,48,35,0,20,0
2021-07-17,Perak,57,60,0,29,0
2021-07-17,Perlis,8,3,0,0,0
2021-07-17,Pulau Pinang,60,52,0,28,0
2021-07-17,Sabah,107,53,0,9,0
2021-07-17,Sarawak,120,53,0,19,0
2021-07-17,Selangor,325,405,58,228,8
2021-07-17,Terengganu,30,23,0,17,0
2021-07-17,W.P. Kuala Lumpur,168,192,0,137,0
2021-07-17,W.P. Labuan,18,6,0,4,0
2021-07-17,W.P. Putrajaya,8,17,0,13,0
2021-07-18,Johor,113,93,0,72,0
2021-07-18,Kedah,90,105,0,50,0
2021-07-18,Kelantan,60,27,0,14,0
2021-07-18,Melaka,91,105,0,36,0
2021-07-18,Negeri Sembilan,61,80,0,48,0
2021-07-18,Pahang,48,42,0,26,0
2021-07-18,Perak,57,62,0,34,0
2021-07-18,Perlis,8,3,0,0,0
2021-07-18,Pulau Pinang,65,50,0,30,0
2021-07-18,Sabah,107,57,0,9,0
2021-07-18,Sarawak,120,52,0,17,0
2021-07-18,Selangor,325,398,61,218,5
2021-07-18,Terengganu,30,21,0,11,0
2021-07-18,W.P. Kuala Lumpur,168,199,0,151,0
2021-07-18,W.P. Labuan,18,5,0,4,0
2021-07-18,W.P. Putrajaya,8,18,0,14,0
2021-07-19,Johor,113,93,0,75,0
2021-07-19,Kedah,90,106,0,51,0
2021-07-19,Kelantan,60,29,0,13,0
2021-07-19,Melaka,83,108,0,34,0
2021-07-19,Negeri Sembilan,61,84,0,54,0
2021-07-19,Pahang,48,45,0,28,0
2021-07-19,Perak,57,66,0,33,0
2021-07-19,Perlis,8,2,0,0,0
2021-07-19,Pulau Pinang,65,49,0,30,0
2021-07-19,Sabah,107,57,0,12,0
2021-07-19,Sarawak,120,49,0,17,0
2021-07-19,Selangor,319,412,62,219,2
2021-07-19,Terengganu,30,17,0,8,0
2021-07-19,W.P. Kuala Lumpur,168,193,0,147,1
2021-07-19,W.P. Labuan,18,4,0,3,0
2021-07-19,W.P. Putrajaya,8,16,0,13,0
2021-07-20,Johor,113,96,1,76,1
2021-07-20,Kedah,90,97,0,50,0
2021-07-20,Kelantan,60,31,0,13,0
2021-07-20,Melaka,83,77,0,33,0
2021-07-20,Negeri Sembilan,61,74,0,47,0
2021-07-20,Pahang,48,50,0,29,0
2021-07-20,Perak,57,68,0,33,0
2021-07-20,Perlis,8,1,0,0,0
2021-07-20,Pulau Pinang,65,50,0,22,0
2021-07-20,Sabah,107,62,0,16,0
2021-07-20,Sarawak,120,38,0,13,0
2021-07-20,Selangor,319,464,58,229,3
2021-07-20,Terengganu,30,17,0,8,0
2021-07-20,W.P. Kuala Lumpur,168,196,0,147,0
2021-07-20,W.P. Labuan,18,3,0,3,0
2021-07-20,W.P. Putrajaya,8,15,0,14,0
2021-07-21,Johor,113,104,0,75,0
2021-07-21,Kedah,90,106,0,57,0
2021-07-21,Kelantan,60,33,0,11,0
2021-07-21,Melaka,83,71,0,30,0
2021-07-21,Negeri Sembilan,61,78,0,45,0
2021-07-21,Pahang,48,50,0,26,0
2021-07-21,Perak,57,72,0,41,0
2021-07-21,Perlis,8,2,0,0,0
2021-07-21,Pulau Pinang,65,50,0,32,0
2021-07-21,Sabah,107,65,0,20,0
2021-07-21,Sarawak,120,38,0,12,0
2021-07-21,Selangor,380,423,0,221,0
2021-07-21,Terengganu,30,17,0,8,0
2021-07-21,W.P. Kuala Lumpur,168,202,0,145,1
2021-07-21,W.P. Labuan,18,4,0,4,0
2021-07-21,W.P. Putrajaya,8,17,0,15,0
2021-07-22,Johor,113,104,0,76,0
2021-07-22,Kedah,90,99,0,47,0
2021-07-22,Kelantan,60,35,0,14,0
2021-07-22,Melaka,83,101,0,28,0
2021-07-22,Negeri Sembilan,61,74,0,43,0
2021-07-22,Pahang,48,51,0,28,0
2021-07-22,Perak,57,75,0,40,0
2021-07-22,Perlis,8,4,0,1,0
2021-07-22,Pulau Pinang,65,49,0,34,0
2021-07-22,Sabah,107,72,0,18,0
2021-07-22,Sarawak,120,33,0,11,0
2021-07-22,Selangor,350,431,63,227,1
2021-07-22,Terengganu,30,18,0,8,0
2021-07-22,W.P. Kuala Lumpur,174,204,0,153,0
2021-07-22,W.P. Labuan,18,5,0,4,0
2021-07-22,W.P. Putrajaya,20,19,0,23,0
2021-07-23,Johor,118,113,0,74,0
2021-07-23,Kedah,90,105,0,50,0
2021-07-23,Kelantan,60,33,0,14,0
2021-07-23,Melaka,83,82,0,32,0
2021-07-23,Negeri Sembilan,61,81,0,44,0
2021-07-23,Pahang,48,44,0,24,0
2021-07-23,Perak,57,76,0,38,0
2021-07-23,Perlis,8,4,0,1,0
2021-07-23,Pulau Pinang,68,52,0,30,0
2021-07-23,Sabah,107,70,0,18,0
2021-07-23,Sarawak,120,38,0,12,0
2021-07-23,Selangor,353,408,63,218,1
2021-07-23,Terengganu,30,19,0,11,0
2021-07-23,W.P. Kuala Lumpur,174,211,0,156,0
2021-07-23,W.P. Labuan,18,3,0,2,0
2021-07-23,W.P. Putrajaya,20,18,0,18,1
2021-07-24,Johor,108,113,0,79,0
2021-07-24,Kedah,90,105,0,55,0
2021-07-24,Kelantan,60,35,0,20,0
2021-07-24,Melaka,83,104,0,28,0
2021-07-24,Negeri Sembilan,61,80,0,44,0
2021-07-24,Pahang,48,36,0,21,0
2021-07-24,Perak,57,85,0,40,0
2021-07-24,Perlis,8,4,0,1,0
2021-07-24,Pulau Pinang,68,58,0,31,0
2021-07-24,Sabah,107,69,0,18,0
2021-07-24,Sarawak,120,32,0,11,0
2021-07-24,Selangor,353,423,0,259,3
2021-07-24,Terengganu,30,22,0,14,0
2021-07-24,W.P. Kuala Lumpur,174,207,0,155,0
2021-07-24,W.P. Labuan,18,4,0,1,0
2021-07-24,W.P. Putrajaya,20,20,0,22,0
2021-07-25,Johor,108,117,0,80,0
2021-07-25,Kedah,90,115,0,57,0
2021-07-25,Kelantan,60,33,0,19,0
2021-07-25,Melaka,83,114,0,31,0
2021-07-25,Negeri Sembilan,61,78,0,43,0
2021-07-25,Pahang,48,36,0,22,0
2021-07-25,Perak,57,95,0,47,0
2021-07-25,Perlis,8,5,0,2,0
2021-07-25,Pulau Pinang,68,58,0,34,0
2021-07-25,Sabah,107,71,0,17,0
2021-07-25,Sarawak,120,31,0,10,0
2021-07-25,Selangor,353,426,80,245,9
2021-07-25,Terengganu,30,21,0,13,0
2021-07-25,W.P. Kuala Lumpur,174,214,0,157,0
2021-07-25,W.P. Labuan,18,4,0,2,0
2021-07-25,W.P. Putrajaya,20,19,0,22,0
2021-07-26,Johor,108,114,0,79,0
2021-07-26,Kedah,90,127,0,57,0
2021-07-26,Kelantan,60,39,0,22,0
2021-07-26,Melaka,83,118,0,25,0
2021-07-26,Negeri Sembilan,61,59,0,37,0
2021-07-26,Pahang,48,36,0,21,0
2021-07-26,Perak,57,98,0,46,0
2021-07-26,Perlis,8,4,0,2,0
2021-07-26,Pulau Pinang,68,59,0,36,0
2021-07-26,Sabah,107,77,0,17,0
2021-07-26,Sarawak,120,32,0,9,0
2021-07-26,Selangor,361,336,71,243,3
2021-07-26,Terengganu,30,20,0,13,0
2021-07-26,W.P. Kuala Lumpur,174,213,0,156,0
2021-07-26,W.P. Labuan,18,4,0,2,0
2021-07-26,W.P. Putrajaya,20,18,0,21,0
2021-07-27,Johor,108,115,0,77,0
2021-07-27,Kedah,90,124,0,51,0
2021-07-27,Kelantan,60,38,0,21,0
2021-07-27,Melaka,83,98,0,27,0
2021-07-27,Negeri Sembilan,61,68,0,47,0
2021-07-27,Pahang,48,39,0,20,0
2021-07-27,Perak,71,103,0,50,0
2021-07-27,Perlis,8,3,0,2,0
2021-07-27,Pulau Pinang,68,57,0,37,0
2021-07-27,Sabah,107,80,0,19,0
2021-07-27,Sarawak,120,39,0,10,0
2021-07-27,Selangor,335,334,64,224,5
2021-07-27,Terengganu,30,23,0,13,0
2021-07-27,W.P. Kuala Lumpur,180,216,0,160,0
2021-07-27,W.P. Labuan,18,4,0,2,0
2021-07-27,W.P. Putrajaya,20,21,0,21,0
2021-07-28,Johor,108,127,0,91,0
2021-07-28,Kedah,90,118,0,49,0
2021-07-28,Kelantan,60,37,0,22,0
2021-07-28,Melaka,83,79,0,30,0
2021-07-28,Negeri Sembilan,63,73,0,47,0
2021-07-28,Pahang,48,46,0,26,0
2021-07-28,Perak,71,109,0,54,0
2021-07-28,Perlis,8,4,0,2,0
2021-07-28,Pulau Pinang,70,58,0,41,0
2021-07-28,Sabah,107,86,0,25,0
2021-07-28,Sarawak,120,38,0,11,0
2021-07-28,Selangor,335,439,62,236,2
2021-07-28,Terengganu,30,24,0,15,0
2021-07-28,W.P. Kuala Lumpur,180,218,0,166,0
2021-07-28,W.P. Labuan,18,3,0,2,0
2021-07-28,W.P. Putrajaya,20,18,0,21,0
2021-07-29,Johor,108,132,0,95,0
2021-07-29,Kedah,90,123,0,53,0
2021-07-29,Kelantan,60,36,0,23,0
2021-07-29,Melaka,83,115,0,26,0
2021-07-29,Negeri Sembilan,63,69,0,41,0
2021-07-29,Pahang,48,50,0,26,0
2021-07-29,Perak,71,103,0,57,0
2021-07-29,Perlis,8,4,0,2,0
2021-07-29,Pulau Pinang,65,63,0,41,0
2021-07-29,Sabah,107,85,0,25,0
2021-07-29,Sarawak,120,35,0,11,0
2021-07-29,Selangor,335,420,50,239,3
2021-07-29,Terengganu,29,23,0,17,0
2021-07-29,W.P. Kuala Lumpur,180,215,0,161,0
2021-07-29,W.P. Labuan,18,3,0,2,0
2021-07-29,W.P. Putrajaya,20,22,0,22,0
2021-07-30,Johor,108,131,0,96,0
2021-07-30,Kedah,92,134,0,57,0
2021-07-30,Kelantan,60,49,0,21,0
2021-07-30,Melaka,92,113,0,30,0
2021-07-30,Negeri Sembilan,63,69,0,46,0
2021-07-30,Pahang,50,52,0,27,0
2021-07-30,Perak,77,112,0,65,0
2021-07-30,Perlis,8,6,0,2,0
2021-07-30,Pulau Pinang,65,65,0,43,0
2021-07-30,Sabah,160,87,0,27,0
2021-07-30,Sarawak,120,33,0,10,0
2021-07-30,Selangor,326,421,51,280,2
2021-07-30,Terengganu,30,24,0,15,0
2021-07-30,W.P. Kuala Lumpur,193,221,0,152,0
2021-07-30,W.P. Labuan,18,3,0,2,0
2021-07-30,W.P. Putrajaya,20,18,0,28,0
2021-07-31,Johor,108,131,0,93,0
2021-07-31,Kedah,92,134,0,57,0
2021-07-31,Kelantan,60,37,0,22,0
2021-07-31,Melaka,92,117,0,25,0
2021-07-31,Negeri Sembilan,63,75,0,50,0
2021-07-31,Pahang,49,55,0,31,0
2021-07-31,Perak,81,115,0,65,0
2021-07-31,Perlis,8,5,0,2,0
2021-07-31,Pulau Pinang,65,66,0,49,0
2021-07-31,Sabah,160,103,0,29,0
2021-07-31,Sarawak,120,30,0,9,0
2021-07-31,Selangor,326,332,15,255,2
2021-07-31,Terengganu,30,24,0,9,0
2021-07-31,W.P. Kuala Lumpur,193,214,0,151,0
2021-07-31,W.P. Labuan,18,4,0,3,0
2021-07-31,W.P. Putrajaya,20,20,0,19,0
2021-08-01,Johor,108,131,0,96,0
2021-08-01,Kedah,92,132,0,60,0
2021-08-01,Kelantan,60,36,0,20,0
2021-08-01,Melaka,92,80,0,30,0
2021-08-01,Negeri Sembilan,63,77,0,50,0
2021-08-01,Pahang,50,54,0,32,0
2021-08-01,Perak,81,117,0,67,0
2021-08-01,Perlis,8,6,0,3,0
2021-08-01,Pulau Pinang,65,67,0,54,0
2021-08-01,Sabah,160,99,0,29,0
2021-08-01,Sarawak,120,22,0,8,0
2021-08-01,Selangor,326,341,51,222,4
2021-08-01,Terengganu,30,26,0,18,0
2021-08-01,W.P. Kuala Lumpur,193,214,0,159,0
2021-08-01,W.P. Labuan,18,4,0,3,0
2021-08-01,W.P. Putrajaya,20,17,0,21,0
2021-08-02,Johor,108,130,0,98,0
2021-08-02,Kedah,92,138,0,64,0
2021-08-02,Kelantan,60,41,0,26,0
2021-08-02,Melaka,92,79,0,29,0
2021-08-02,Negeri Sembilan,63,74,0,47,0
2021-08-02,Pahang,50,55,0,36,0
2021-08-02,Perak,81,120,0,66,0
2021-08-02,Perlis,8,7,0,4,0
2021-08-02,Pulau Pinang,65,66,0,52,0
2021-08-02,Sabah,160,112,0,31,0
2021-08-02,Sarawak,120,25,0,6,0
2021-08-02,Selangor,326,340,51,252,1
2021-08-02,Terengganu,30,24,0,15,0
2021-08-02,W.P. Kuala Lumpur,195,221,0,152,1
2021-08-02,W.P. Labuan,18,2,0,2,0
2021-08-02,W.P. Putrajaya,20,17,0,22,0
2021-08-03,Johor,108,129,0,92,0
2021-08-03,Kedah,92,152,0,69,0
2021-08-03,Kelantan,60,37,0,26,0
2021-08-03,Melaka,92,84,0,30,0
2021-08-03,Negeri Sembilan,63,77,0,42,0
2021-08-03,Pahang,55,56,0,38,0
2021-08-03,Perak,85,107,0,62,0
2021-08-03,Perlis,11,8,0,3,0
2021-08-03,Pulau Pinang,65,67,0,54,0
2021-08-03,Sabah,160,112,0,43,0
2021-08-03,Sarawak,120,24,0,8,0
2021-08-03,Selangor,338,339,47,234,1
2021-08-03,Terengganu,30,26,0,17,0
2021-08-03,W.P. Kuala Lumpur,195,224,0,164,1
2021-08-03,W.P. Labuan,18,1,0,1,0
2021-08-03,W.P. Putrajaya,20,17,0,15,0
2021-08-04,Johor,108,115,0,88,0
2021-08-04,Kedah,92,136,0,60,0
2021-08-04,Kelantan,60,39,0,29,0
2021-08-04,Melaka,92,97,0,32,0
2021-08-04,Negeri Sembilan,63,79,0,39,0
2021-08-04,Pahang,55,61,0,37,0
2021-08-04,Perak,85,109,0,65,0
2021-08-04,Perlis,11,10,0,3,0
2021-08-04,Pulau Pinang,67,68,0,55,0
2021-08-04,Sabah,160,116,0,47,0
2021-08-04,Sarawak,120,34,0,10,0
2021-08-04,Selangor,338,346,50,235,1
2021-08-04,Terengganu,30,33,0,21,0
2021-08-04,W.P. Kuala Lumpur,195,223,0,165,1
2021-08-04,W.P. Labuan,18,1,0,1,0
2021-08-04,W.P. Putrajaya,20,17,0,23,0
2021-08-05,Johor,108,127,0,84,0
2021-08-05,Kedah,92,118,0,50,0
2021-08-05,Kelantan,60,40,0,28,0
2021-08-05,Melaka,92,82,0,35,0
2021-08-05,Negeri Sembilan,63,74,0,42,0
2021-08-05,Pahang,55,65,0,42,0
2021-08-05,Perak,85,102,0,64,0
2021-08-05,Perlis,11,10,0,2,0
2021-08-05,Pulau Pinang,67,69,0,54,0
2021-08-05,Sabah,159,119,0,52,0
2021-08-05,Sarawak,120,42,0,11,0
2021-08-05,Selangor,345,337,0,236,0
2021-08-05,Terengganu,30,29,0,25,0
2021-08-05,W.P. Kuala Lumpur,195,230,0,166,0
2021-08-05,W.P. Labuan,18,1,0,1,0
2021-08-05,W.P. Putrajaya,20,17,0,22,0
2021-08-06,Johor,108,138,0,88,0
2021-08-06,Kedah,92,119,0,48,0
2021-08-06,Kelantan,60,42,0,33,0
2021-08-06,Melaka,92,84,0,37,0
2021-08-06,Negeri Sembilan,63,71,0,44,0
2021-08-06,Pahang,55,64,0,45,0
2021-08-06,Perak,85,99,0,61,0
2021-08-06,Perlis,11,9,0,1,0
2021-08-06,Pulau Pinang,67,68,0,52,0
2021-08-06,Sabah,159,124,0,54,0
2021-08-06,Sarawak,120,44,0,11,0
2021-08-06,Selangor,345,348,58,245,2
2021-08-06,Terengganu,30,33,0,29,0
2021-08-06,W.P. Kuala Lumpur,195,228,0,164,0
2021-08-06,W.P. Labuan,18,3,0,1,0
2021-08-06,W.P. Putrajaya,20,19,0,25,0
2021-08-07,Johor,108,144,0,90,0
2021-08-07,Kedah,92,115,0,44,0
2021-08-07,Kelantan,64,48,0,38,0
2021-08-07,Melaka,92,84,0,35,0
2021-08-07,Negeri Sembilan,63,93,0,46,0
2021-08-07,Pahang,55,56,0,36,0
2021-08-07,Perak,84,111,0,62,0
2021-08-07,Perlis,11,6,0,1,0
2021-08-07,Pulau Pinang,67,67,0,53,0
2021-08-07,Sabah,159,130,0,54,0
2021-08-07,Sarawak,120,39,0,10,0
2021-08-07,Selangor,345,344,59,280,1
2021-08-07,Terengganu,30,34,0,29,0
2021-08-07,W.P. Kuala Lumpur,201,228,0,165,0
2021-08-07,W.P. Labuan,18,3,0,2,0
